Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,ACS18_5yr_B15003001,ACS18_5yr_B15003002,ACS18_5yr_B15003003,ACS18_5yr_B15003004,ACS18_5yr_B15003005,ACS18_5yr_B15003006,ACS18_5yr_B15003007,ACS18_5yr_B15003008,ACS18_5yr_B15003009,ACS18_5yr_B15003010,ACS18_5yr_B15003011,ACS18_5yr_B15003012,ACS18_5yr_B15003013,ACS18_5yr_B15003014,ACS18_5yr_B15003015,ACS18_5yr_B15003016,ACS18_5yr_B15003017,ACS18_5yr_B15003018,ACS18_5yr_B15003019,ACS18_5yr_B15003020,ACS18_5yr_B15003021,ACS18_5yr_B15003022,ACS18_5yr_B15003023,ACS18_5yr_B15003024,ACS18_5yr_B15003025,ACS18_5yr_B15003001s,ACS18_5yr_B15003002s,ACS18_5yr_B15003003s,ACS18_5yr_B15003004s,ACS18_5yr_B15003005s,ACS18_5yr_B15003006s,ACS18_5yr_B15003007s,ACS18_5yr_B15003008s,ACS18_5yr_B15003009s,ACS18_5yr_B15003010s,ACS18_5yr_B15003011s,ACS18_5yr_B15003012s,ACS18_5yr_B15003013s,ACS18_5yr_B15003014s,ACS18_5yr_B15003015s,ACS18_5yr_B15003016s,ACS18_5yr_B15003017s,ACS18_5yr_B15003018s,ACS18_5yr_B15003019s,ACS18_5yr_B15003020s,ACS18_5yr_B15003021s,ACS18_5yr_B15003022s,ACS18_5yr_B15003023s,ACS18_5yr_B15003024s,ACS18_5yr_B15003025s
"42059","05000US42059","Greene County","Greene County, Pennsylvania","pa","050","00","ACSSF","0000042",,,,,"42","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26363,216,0,0,0,18,16,3,30,39,134,414,418,691,814,524,10357,1865,1393,2563,2058,3198,1272,118,222,69.09091,44.84848,13.33333,13.33333,13.33333,12.72727,7.878788,3.030303,20.60606,14.54545,33.93939,68.48485,53.93939,106.0606,98.18182,66.06061,252.1212,147.8788,112.7273,165.4545,154.5455,232.1212,109.0909,26.66667,47.87879
"42061","05000US42061","Huntingdon County","Huntingdon County, Pennsylvania","pa","050","00","ACSSF","0000043",,,,,"42","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32727,342,0,0,3,1,12,3,14,44,43,453,429,850,852,516,13497,2611,1853,3171,2488,3692,1418,133,302,56.36364,47.27273,13.33333,13.33333,2.424242,4.242424,5.454545,4.848485,7.272727,22.42424,15.15152,38.78788,50.30303,100,84.84849,44.24242,221.2121,133.9394,117.5758,173.3333,106.0606,173.9394,106.0606,28.48485,46.06061
"42063","05000US42063","Indiana County","Indiana County, Pennsylvania","pa","050","00","ACSSF","0000044",,,,,"42","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55673,330,0,0,0,4,0,7,0,52,88,1590,826,1125,1205,527,22262,2072,2649,5467,4870,7388,3648,484,1079,127.8788,45.45454,14.54545,14.54545,14.54545,3.030303,14.54545,6.666667,14.54545,15.15152,24.84848,100,118.1818,124.8485,122.4242,63.0303,370.9091,143.6364,165.4545,253.3333,198.1818,272.7273,198.1818,81.81818,124.8485
"42065","05000US42065","Jefferson County","Jefferson County, Pennsylvania","pa","050","00","ACSSF","0000045",,,,,"42","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31347,146,2,0,0,19,0,8,0,42,62,807,387,702,703,361,14367,1345,1469,2722,3069,3331,1359,298,148,49.09091,27.27273,1.818182,13.33333,13.33333,9.69697,13.33333,6.666667,13.33333,16.9697,18.78788,72.12122,55.15152,63.63636,76.9697,33.33333,218.1818,66.06061,89.09091,133.9394,120,134.5455,76.9697,46.66667,32.12121
"42067","05000US42067","Juniata County","Juniata County, Pennsylvania","pa","050","00","ACSSF","0000046",,,,,"42","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17197,201,2,7,0,5,10,32,21,102,59,603,590,578,491,218,7709,795,855,1309,1164,1519,782,76,69,27.87879,36.36364,1.818182,4.242424,11.51515,4.242424,6.666667,16.9697,8.484848,32.12121,26.06061,83.63636,109.0909,65.45454,47.27273,40.60606,205.4545,81.21212,83.0303,127.8788,96.36364,126.6667,99.39394,24.24242,21.81818
"42069","05000US42069","Lackawanna County","Lackawanna County, Pennsylvania","pa","050","00","ACSSF","0000047",,,,,"42","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149307,1981,38,32,36,34,82,164,146,349,356,1066,1688,2700,2975,1986,50230,4687,8338,17204,13840,26098,11219,2243,1815,70.30303,212.1212,19.39394,29.09091,25.45455,15.15152,33.33333,55.75758,43.0303,76.9697,66.06061,132.7273,166.6667,226.0606,232.7273,170.303,687.2727,273.9394,312.7273,470.9091,413.9394,541.2121,464.8485,149.0909,193.9394
"42071","05000US42071","Lancaster County","Lancaster County, Pennsylvania","pa","050","00","ACSSF","0000048",,,,,"42","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360878,4300,41,62,73,180,418,344,403,1017,1221,16961,9641,7801,6829,5367,111697,17538,18566,34575,26754,61732,26198,5405,3755,67.87878,272.7273,21.81818,32.12121,33.33333,59.39394,93.93939,81.81818,90.30303,129.0909,173.9394,666.0606,418.7879,362.4243,335.7576,296.9697,1176.364,557.5757,529.697,704.2424,703.0303,1064.242,586.6667,280.606,237.5758
"42073","05000US42073","Lawrence County","Lawrence County, Pennsylvania","pa","050","00","ACSSF","0000049",,,,,"42","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62572,494,3,0,3,7,14,25,26,104,120,909,833,1176,1380,1038,23989,3186,3345,6884,5657,8951,3374,702,352,43.0303,66.66666,2.424242,14.54545,3.636364,6.060606,7.878788,15.75758,11.51515,27.87879,36.36364,103.6364,91.51515,121.2121,108.4848,88.48485,421.2121,171.5152,182.4242,296.9697,232.1212,262.4243,181.8182,81.21212,63.0303
"42075","05000US42075","Lebanon County","Lebanon County, Pennsylvania","pa","050","00","ACSSF","0000050",,,,,"42","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95065,1021,0,5,40,36,63,89,213,264,275,2110,1961,2650,2417,1172,37559,4429,5681,8804,6941,12247,5473,1046,569,82.42424,146.6667,14.54545,4.242424,26.66667,18.78788,33.33333,43.63636,68.48485,84.24242,64.24242,186.0606,213.3333,207.8788,191.5152,106.0606,667.8788,322.4243,325.4546,349.0909,310.303,383.6364,252.1212,138.1818,84.84849
"42077","05000US42077","Lehigh County","Lehigh County, Pennsylvania","pa","050","00","ACSSF","0000051",,,,,"42","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246766,3051,69,22,128,260,546,308,810,1627,836,3066,3410,5137,5332,3611,71807,9442,13633,28259,22814,44173,20876,4219,3330,40,246.0606,27.27273,16.36364,35.75758,98.78788,157.5758,63.0303,146.0606,162.4242,118.7879,287.8788,249.0909,303.0303,349.697,263.6364,1008.485,447.8788,466.6667,578.1818,529.0909,781.2121,527.8788,252.1212,268.4849
"42079","05000US42079","Luzerne County","Luzerne County, Pennsylvania","pa","050","00","ACSSF","0000052",,,,,"42","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226835,1785,11,27,115,49,276,390,273,800,842,2577,3145,4750,5336,3800,77822,10407,15073,24616,22197,32812,14846,2836,2050,16.36364,150.9091,8.484848,13.33333,50.90909,24.84848,65.45454,104.2424,65.45454,138.7879,144.2424,204.2424,209.697,250.9091,309.697,204.8485,759.3939,352.7273,476.9697,556.3636,481.2121,563.6364,426.0606,166.0606,184.8485
"42081","05000US42081","Lycoming County","Lycoming County, Pennsylvania","pa","050","00","ACSSF","0000053",,,,,"42","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80595,424,0,6,0,5,127,15,27,121,110,995,1120,1834,2130,1310,27338,4178,5194,8782,8520,12092,4669,1103,495,56.36364,50.90909,14.54545,3.030303,14.54545,2.424242,59.39394,10.30303,11.51515,33.93939,30.30303,112.7273,120.6061,150.9091,150.9091,126.6667,516.3636,226.0606,254.5455,355.7576,320.606,383.6364,217.5758,109.0909,60.60606
"42083","05000US42083","McKean County","McKean County, Pennsylvania","pa","050","00","ACSSF","0000054",,,,,"42","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29589,169,0,0,0,0,0,1,49,34,36,206,311,670,768,392,11806,2348,1923,2923,2583,3380,1552,230,208,62.42424,42.42424,13.33333,13.33333,13.33333,13.33333,13.33333,1.212121,34.54546,16.36364,21.21212,46.06061,63.63636,95.75758,85.45454,55.15152,255.1515,189.0909,133.3333,153.9394,148.4848,160.6061,109.697,34.54546,47.27273
"42085","05000US42085","Mercer County","Mercer County, Pennsylvania","pa","050","00","ACSSF","0000055",,,,,"42","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79179,542,0,3,88,24,14,41,79,59,148,1365,876,1781,1961,1065,30631,3788,4254,7647,6956,11432,4848,798,779,90.90909,69.09091,14.54545,2.424242,43.0303,13.33333,9.090909,23.0303,30.90909,21.81818,30.90909,122.4242,100.6061,138.1818,232.1212,100,487.2727,206.6667,199.3939,307.2727,254.5455,282.4243,269.0909,92.72727,90.30303
"42087","05000US42087","Mifflin County","Mifflin County, Pennsylvania","pa","050","00","ACSSF","0000056",,,,,"42","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32456,193,0,2,2,0,0,0,0,35,55,1493,1123,729,901,268,14273,2537,1538,2983,2274,2853,922,184,91,53.33333,35.75758,13.33333,3.030303,1.818182,13.33333,13.33333,13.33333,13.33333,21.81818,21.21212,147.8788,170.303,95.75758,112.7273,48.48485,316.3636,172.1212,139.3939,216.3636,164.2424,187.2727,105.4545,43.0303,53.93939
"42089","05000US42089","Monroe County","Monroe County, Pennsylvania","pa","050","00","ACSSF","0000057",,,,,"42","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115370,1412,4,0,0,0,146,92,233,372,234,1415,1204,2412,2686,2074,35776,5117,8234,16312,9500,18026,7994,1142,985,67.87878,232.1212,3.636364,14.54545,14.54545,14.54545,55.15152,54.54546,109.697,123.0303,68.48485,200.6061,197.5758,244.2424,296.9697,241.8182,826.0606,343.0303,421.8182,618.1818,438.1818,703.0303,411.5151,204.2424,121.2121
"42091","05000US42091","Montgomery County","Montgomery County, Pennsylvania","pa","050","00","ACSSF","0000058",,,,,"42","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575812,3575,56,75,82,193,453,517,730,1515,730,3531,3951,5603,5840,6438,124779,12513,27448,56748,40579,157519,84728,22595,15614,41.81818,239.3939,26.06061,24.84848,44.24242,58.18182,91.51515,113.3333,123.0303,201.2121,102.4242,226.6667,276.3636,301.8182,297.5757,333.9394,1249.697,332.7273,595.7576,981.8182,762.4243,1424.242,1028.485,501.8182,410.9091
"42093","05000US42093","Montour County","Montour County, Pennsylvania","pa","050","00","ACSSF","0000059",,,,,"42","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13414,102,3,13,0,0,1,0,0,6,36,200,154,290,220,222,5065,415,562,921,798,2361,1087,706,252,36.9697,29.09091,3.030303,12.72727,9.69697,9.69697,1.212121,9.69697,9.69697,6.060606,18.18182,46.66667,40.60606,53.33333,41.21212,47.27273,197.5758,69.69697,75.15151,87.87878,72.12122,174.5455,96.36364,86.06061,52.72727
"42095","05000US42095","Northampton County","Northampton County, Pennsylvania","pa","050","00","ACSSF","0000060",,,,,"42","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210590,1852,0,12,65,57,283,283,275,757,869,2169,2667,3685,3666,3180,65784,7521,12505,24032,19464,39020,16623,3239,2582,46.06061,156.3636,14.54545,11.51515,40.60606,29.69697,73.33334,90.90909,66.66666,154.5455,150.9091,186.0606,232.1212,280.606,269.0909,232.1212,1056.364,308.4849,409.697,603.0303,526.6667,660.6061,531.5151,237.5758,197.5758
"42097","05000US42097","Northumberland County","Northumberland County, Pennsylvania","pa","050","00","ACSSF","0000061",,,,,"42","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67364,571,24,0,0,0,49,32,96,105,263,1270,1337,2075,1871,974,29937,3752,3254,5207,5739,6929,3011,604,264,67.87878,66.06061,16.36364,14.54545,14.54545,14.54545,19.39394,15.15152,47.87879,33.93939,61.81818,136.9697,123.0303,158.1818,155.1515,89.09091,469.697,175.1515,181.2121,204.8485,240.6061,272.7273,209.0909,76.36364,55.75758
"42099","05000US42099","Perry County","Perry County, Pennsylvania","pa","050","00","ACSSF","0000062",,,,,"42","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32538,268,0,3,9,0,0,18,0,54,13,700,734,958,872,427,13305,1818,1954,3163,2892,3656,1393,232,69,38.78788,54.54546,13.33333,3.636364,7.878788,13.33333,13.33333,13.33333,13.33333,18.78788,6.060606,60,73.93939,95.75758,73.93939,53.93939,256.9697,135.1515,115.1515,152.7273,153.3333,150.9091,104.8485,38.18182,17.57576
"42101","05000US42101","Philadelphia County","Philadelphia County, Pennsylvania","pa","050","00","ACSSF","0000063",,,,,"42","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063753,22600,329,358,690,1079,2768,2684,4097,8381,5093,12719,16928,29796,36804,26568,308404,42763,50693,126324,60699,177180,83613,26744,16439,90.30303,783.6364,77.57576,110.9091,126.0606,182.4242,253.3333,283.0303,308.4849,650.9091,424.2424,629.697,700.6061,789.697,939.3939,803.6364,2797.576,1070.909,986.6667,1632.727,1178.182,1748.485,1291.515,647.8788,563.6364
"42103","05000US42103","Pike County","Pike County, Pennsylvania","pa","050","00","ACSSF","0000064",,,,,"42","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40759,157,0,0,0,0,1,11,68,29,61,321,238,491,750,770,12114,1735,2954,6175,3487,7082,3387,589,339,121.8182,39.39394,14.54545,14.54545,14.54545,14.54545,1.212121,10.90909,28.48485,18.78788,30.30303,81.81818,63.63636,100,103.6364,96.9697,413.3333,135.7576,190.9091,310.303,274.5454,386.6667,235.1515,104.2424,64.24242
"42105","05000US42105","Potter County","Potter County, Pennsylvania","pa","050","00","ACSSF","0000065",,,,,"42","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12176,84,8,3,0,0,3,8,7,18,19,200,198,377,376,143,5108,673,736,1333,1000,1164,556,134,28,15.75758,17.57576,4.848485,1.818182,9.69697,9.69697,2.424242,6.666667,4.242424,9.69697,5.454545,41.81818,31.51515,49.09091,49.69697,18.78788,104.8485,48.48485,54.54546,76.36364,50.90909,54.54546,50.30303,23.0303,9.69697
"42107","05000US42107","Schuylkill County","Schuylkill County, Pennsylvania","pa","050","00","ACSSF","0000066",,,,,"42","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104909,1179,2,13,0,32,26,71,95,265,295,1199,1417,2523,3009,1842,42001,6895,6359,10115,10562,11271,4369,853,516,89.69697,111.5152,1.818182,7.272727,14.54545,29.69697,11.51515,38.18182,37.57576,68.48485,64.24242,116.9697,148.4848,147.2727,192.1212,127.8788,512.1212,256.9697,282.4243,351.5151,316.9697,332.1212,213.3333,91.51515,77.57576
"42109","05000US42109","Snyder County","Snyder County, Pennsylvania","pa","050","00","ACSSF","0000067",,,,,"42","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26998,161,0,3,0,3,0,7,11,34,150,1102,702,575,796,332,11082,1383,993,2512,2192,3271,1161,273,255,56.36364,27.27273,13.33333,2.424242,13.33333,3.030303,13.33333,6.666667,10.90909,15.75758,50.90909,100,80,57.57576,87.27273,66.06061,304.2424,117.5758,92.72727,143.6364,149.697,203.0303,108.4848,66.06061,58.18182
"42111","05000US42111","Somerset County","Somerset County, Pennsylvania","pa","050","00","ACSSF","0000068",,,,,"42","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55686,563,6,3,0,6,10,3,34,98,193,1414,848,1323,1349,797,24785,3136,3244,4787,4459,5710,2199,518,201,103.6364,67.87878,5.454545,3.030303,14.54545,6.666667,5.454545,3.030303,18.78788,30.90909,38.18182,123.6364,78.18182,115.1515,115.1515,72.12122,312.7273,151.5152,173.3333,205.4545,172.7273,228.4848,143.6364,68.48485,33.33333
"42113","05000US42113","Sullivan County","Sullivan County, Pennsylvania","pa","050","00","ACSSF","0000069",,,,,"42","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4914,19,2,0,0,0,0,20,0,26,4,83,43,109,140,59,2097,288,233,567,373,575,196,44,36,61.81818,7.878788,1.818182,9.090909,9.090909,9.090909,9.090909,21.21212,9.090909,21.21212,3.636364,21.21212,10.90909,15.75758,32.12121,11.51515,76.9697,39.39394,31.51515,43.63636,33.33333,44.84848,29.69697,17.57576,12.12121
"42115","05000US42115","Susquehanna County","Susquehanna County, Pennsylvania","pa","050","00","ACSSF","0000070",,,,,"42","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30530,203,2,3,0,0,5,0,17,73,49,355,314,923,858,499,12604,1293,1692,3572,2621,3434,1478,235,300,23.0303,30.90909,1.818182,2.424242,13.33333,13.33333,5.454545,13.33333,8.484848,23.0303,12.72727,54.54546,33.33333,62.42424,63.63636,49.69697,189.697,77.57576,96.36364,146.0606,113.9394,140.6061,75.15151,27.87879,38.18182
"42117","05000US42117","Tioga County","Tioga County, Pennsylvania","pa","050","00","ACSSF","0000071",,,,,"42","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29164,166,4,0,7,0,6,5,3,39,82,351,393,711,742,453,11553,1678,1865,3025,2508,3525,1632,245,171,46.06061,40,3.030303,13.33333,5.454545,13.33333,5.454545,4.242424,3.030303,13.33333,18.18182,50.90909,52.12121,63.0303,55.15152,53.33333,190.9091,114.5455,123.6364,159.3939,118.7879,138.1818,104.2424,42.42424,30.30303
"42119","05000US42119","Union County","Union County, Pennsylvania","pa","050","00","ACSSF","0000072",,,,,"42","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30538,472,0,0,0,0,0,0,3,56,110,992,480,881,679,486,9293,2563,1663,2801,2259,4122,2419,445,814,247.8788,115.7576,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,3.030303,36.36364,53.33333,150.9091,83.63636,144.2424,113.3333,81.81818,358.7879,215.1515,149.697,235.1515,161.8182,256.9697,184.2424,78.18182,118.7879
"42121","05000US42121","Venango County","Venango County, Pennsylvania","pa","050","00","ACSSF","0000073",,,,,"42","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38202,507,0,4,24,2,21,5,40,12,118,546,426,839,901,468,16449,2047,2041,3883,3127,4506,1861,263,112,35.75758,95.15151,14.54545,3.030303,23.0303,2.424242,12.12121,4.848485,24.24242,7.272727,26.06061,76.36364,56.36364,91.51515,98.78788,55.15152,300.606,136.3636,122.4242,194.5455,160,175.1515,130.303,43.63636,26.06061
"42123","05000US42123","Warren County","Warren County, Pennsylvania","pa","050","00","ACSSF","0000074",,,,,"42","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29308,126,0,0,19,0,20,2,5,20,42,254,235,454,658,343,12216,1289,1877,3102,3002,3794,1416,312,122,24.84848,24.84848,13.33333,13.33333,14.54545,13.33333,12.72727,3.030303,2.424242,10.30303,14.54545,43.0303,35.75758,49.09091,76.36364,46.06061,236.9697,84.84849,127.8788,130.9091,133.9394,170.303,85.45454,40.60606,30.30303
"42125","05000US42125","Washington County","Washington County, Pennsylvania","pa","050","00","ACSSF","0000075",,,,,"42","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148805,1113,98,13,69,33,8,64,101,170,247,1154,1091,2192,2543,1655,51764,5114,8252,14444,14712,28781,11782,1937,1468,65.45454,144.2424,49.09091,7.878788,44.84848,30.30303,6.666667,33.93939,34.54546,48.48485,58.18182,109.0909,96.36364,156.3636,141.2121,128.4848,636.9697,275.1515,315.1515,392.1212,438.1818,589.697,387.8788,165.4545,123.6364
"42127","05000US42127","Wayne County","Wayne County, Pennsylvania","pa","050","00","ACSSF","0000076",,,,,"42","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39119,512,0,0,8,8,14,17,16,99,69,308,562,851,847,670,14654,2464,2581,4270,3198,4809,2488,425,249,55.15152,96.36364,14.54545,14.54545,6.666667,6.060606,10.30303,13.33333,9.090909,56.36364,24.24242,47.87879,86.06061,90.30303,115.7576,82.42424,369.697,150.9091,172.1212,246.6667,178.1818,230.9091,160,62.42424,61.21212
"42129","05000US42129","Westmoreland County","Westmoreland County, Pennsylvania","pa","050","00","ACSSF","0000077",,,,,"42","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261148,1696,79,13,36,31,56,119,126,282,413,1705,1403,3394,3634,2650,89116,8748,15512,29074,28550,47524,20481,3783,2723,70.30303,176.3636,32.72727,10.30303,16.9697,29.09091,29.69697,50.30303,41.81818,65.45454,65.45454,178.7879,136.3636,227.2727,209.697,165.4545,880.6061,344.2424,383.0303,604.8485,613.3333,745.4545,530.303,226.0606,165.4545
"42131","05000US42131","Wyoming County","Wyoming County, Pennsylvania","pa","050","00","ACSSF","0000078",,,,,"42","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19623,74,6,1,0,2,9,0,2,52,9,153,120,411,300,258,8500,801,1141,2186,1757,2495,1116,152,78,23.63636,17.57576,3.636364,1.212121,11.51515,1.818182,9.69697,11.51515,2.424242,16.9697,4.848485,27.87879,22.42424,52.12121,31.51515,40.60606,207.8788,50.90909,75.75758,104.2424,82.42424,109.697,103.6364,33.33333,17.57576
"42133","05000US42133","York County","York County, Pennsylvania","pa","050","00","ACSSF","0000079",,,,,"42","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308348,2883,10,38,81,255,170,282,398,713,942,4492,4349,7145,6801,4132,109317,14633,17683,31409,27928,48849,19822,4184,1832,38.78788,259.394,8.484848,20,37.57576,88.48485,46.66667,73.93939,78.78788,109.697,138.7879,319.394,316.9697,281.2121,366.0606,262.4243,1136.364,401.2121,489.0909,592.1212,638.7879,940,515.7576,204.2424,143.6364
"44001","05000US44001","Bristol County","Bristol County, Rhode Island","ri","050","00","ACSSF","0000008",,,,,"44","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34168,270,0,30,0,14,95,343,60,82,73,263,591,675,447,440,5927,867,1761,3524,2602,8626,4894,1595,989,75.75758,58.78788,16.36364,21.81818,16.36364,14.54545,56.9697,113.3333,32.12121,37.57576,27.27273,52.72727,110.9091,116.3636,83.63636,78.78788,307.8788,112.1212,159.3939,248.4848,171.5152,341.2121,270.303,133.3333,120
"44003","05000US44003","Kent County","Kent County, Rhode Island","ri","050","00","ACSSF","0000009",,,,,"44","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120446,829,7,12,28,33,76,365,96,216,412,1102,1328,1876,1683,2094,27621,6640,8529,15412,13386,24424,10530,2274,1473,129.0909,91.51515,7.272727,13.93939,15.15152,20,34.54546,89.09091,52.12121,50.30303,104.2424,143.0303,153.3333,149.697,198.7879,185.4545,636.3636,303.6364,416.9697,477.5757,476.3636,652.1212,439.394,175.1515,151.5152
"44005","05000US44005","Newport County","Newport County, Rhode Island","ri","050","00","ACSSF","0000010",,,,,"44","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60672,487,14,14,0,18,85,37,127,99,69,483,505,584,756,585,11159,2010,3197,6887,4489,17346,8259,1733,1729,99.39394,89.69697,13.93939,13.93939,18.18182,18.18182,50.90909,17.57576,52.72727,49.69697,29.09091,77.57576,109.697,104.2424,126.0606,93.93939,433.3333,172.7273,197.5758,309.0909,267.8788,423.6364,376.3636,153.3333,207.2727
"44007","05000US44007","Providence County","Providence County, Rhode Island","ri","050","00","ACSSF","0000011",,,,,"44","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431878,8573,132,37,659,923,2159,3101,1974,4234,2713,6317,8666,9116,9473,7456,111530,21722,24126,54478,33067,73264,34243,7651,6264,70.30303,419.394,63.0303,24.84848,192.1212,146.6667,237.5758,283.6364,214.5455,293.3333,229.0909,361.8182,423.0303,463.6364,493.3333,352.7273,1481.212,609.0909,713.9394,1116.364,783.0303,1244.849,778.1818,350.303,355.7576
"44009","05000US44009","Washington County","Washington County, Rhode Island","ri","050","00","ACSSF","0000012",,,,,"44","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86024,521,0,0,0,111,22,80,142,82,95,442,528,784,1107,1144,16550,2981,4601,10572,7592,21935,11904,2398,2433,116.9697,101.8182,18.18182,18.18182,18.18182,58.18182,15.15152,35.15152,55.15152,43.0303,36.36364,94.54546,108.4848,102.4242,163.6364,135.1515,524.2424,252.1212,215.1515,482.4243,353.9394,463.6364,455.7576,175.1515,194.5455
"45001","05000US45001","Abbeville County","Abbeville County, South Carolina","sc","050","00","ACSSF","0000013",,,,,"45","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17142,287,0,0,18,12,19,38,45,107,170,440,355,882,646,383,4807,1132,1060,2069,1948,1949,572,97,106,32.72727,73.93939,13.93939,13.93939,13.93939,10.90909,12.12121,24.24242,20,38.78788,44.24242,86.06061,78.18182,106.0606,115.1515,83.0303,264.8485,123.0303,123.6364,171.5152,177.5758,180.6061,82.42424,43.0303,33.33333
"45003","05000US45003","Aiken County","Aiken County, South Carolina","sc","050","00","ACSSF","0000014",,,,,"45","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116580,926,48,0,60,117,164,130,295,1077,790,1342,2143,2741,2941,1976,31150,6393,6876,17284,9343,19669,8367,1391,1357,70.90909,132.7273,26.06061,17.57576,41.21212,80.60606,68.48485,53.93939,72.12122,190.303,147.8788,232.7273,227.2727,303.0303,235.1515,187.2727,800.6061,346.6667,310.303,586.0606,375.7576,661.2121,396.3636,151.5152,167.2727
